0.0 7.318154525502642e-38 0.0
0.0 7.318154525502642e-38 0.0
0.0 7.31831880540754e-38 0.0
0.0 7.318399355263647e-38 0.0
0.0 7.318476149529266e-38 0.0
0.0 7.318554836648383e-38 0.0
0.0 7.318633557818102e-38 0.0
0.0 7.318712382329024e-38 0.0
0.0 7.318791219028536e-38 0.0
0.0 7.318862257435668e-38 0.0
0.0 7.31893365270412e-38 0.0
