0.0 3.5322160798740213e-37 0.0
0.0 3.5322160798740213e-37 0.0
0.0 3.532134346261131e-37 0.0
0.0 3.532094584912245e-37 0.0
0.0 3.5320574517434166e-37 0.0
0.0 3.5320189728086915e-37 0.0
0.0 3.531980465894257e-37 0.0
0.0 3.5319418847674412e-37 0.0
0.0 3.531903290239263e-37 0.0
0.0 3.531870524940538e-37 0.0
0.0 3.5318374879635144e-37 0.0
